id,Age,Birth_Country,Date_of_Birth,Function,Gender,Height_m,Place_of_birth,Residence_Country,name,events,Place_of_residence
0,20,Ireland,22 Dec 2003,Athlete,Female,1.96,KILBRITTAIN,Ireland,TUTHILL Nicola,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's Hammer ThrowIRLIreland   NaN    NaN",CORK
0,36,Germany,24 Oct 1988,Athlete,Male,1.91,POTSDAM,Germany,LINKE Christopher,"           Discipline                                     Event  Rank  Medal
0  AthleticsAthletics            Men's 20km Race WalkGERGermany    19    NaN
1  AthleticsAthletics  Marathon Race Walk Relay MixedGERGermany    10    NaN",WERDER/HAVEL
0,18,,3 Jul 2006,Athlete,Female,1.82,,Nigeria,OCHONOGOR Prestina Oluchi,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Women's Long JumpNGRNigeria    12    NaN",BENIN CITY
0,24,,9 Jan 2000,Alternate Athlete,Male,1.84,,,CECCARELLI Samuele,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 100m RelayITAItaly   NaN    NaN",
0,32,Kenya,1 Aug 1992,Athlete,Female,1.62,KAPSANGAR,Romania,MERINGOR Delvine Relin,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Women's MarathonROURomania     7    NaN",BUCHAREST
0,22,,20 Jun 2002,Alternate Athlete,Male,1.73,,,YAMAMOTO Shoma,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 100m RelayJPNJapan   NaN    NaN",
0,24,Netherlands,2 Feb 2000,Athlete,Female,1.81,ASSEN,Netherlands,VAN KLINKEN Jorinde,"           Discipline                               Event  Rank  Medal
0  AthleticsAthletics      Women's Shot PutNEDNetherlands   NaN    NaN
1  AthleticsAthletics  Women's Discus ThrowNEDNetherlands   7.0    NaN",UTRECHT
0,25,Australia,8 Nov 1998,Athlete,Female,1.63,VICTORIA,Australia,LANE Ebony,"           Discipline                               Event  Rank  Medal
0  AthleticsAthletics  Women's 4 x 100m RelayAUSAustralia   NaN    NaN","ECHUCA, VIC"
0,26,Russian Federation,16 Oct 1998,Athlete,Male,1.85,PETROZAVODSK,Italy,ACETI Vladimir,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 400m RelayITAItaly   7.0    NaN
1  AthleticsAthletics  4 x 400m Relay MixedITAItaly   NaN    NaN",GIUSSANO
0,20,,1 Dec 2003,Athlete,Male,1.82,,,GORDON Jehlani,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 100m RelayJAMJamaica   NaN    NaN",
0,27,Italy,22 May 1997,Athlete,Female,1.73,BASSANO DEL GRAPPA,Italy,SARTORI Rebecca,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Women's 400m HurdlesITAItaly   NaN    NaN",
0,24,China,20 Oct 2000,Athlete,Male,1.85,ZHUZHOU,China,ZHANG Mingkun,"           Discipline                    Event  Rank  Medal
0  AthleticsAthletics  Men's Long JumpCHNChina     7    NaN",ZHUZHOU
0,23,France,11 Sep 2001,Athlete,Female,1.57,ANTIBES,France,ZARBO Alessia,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Women's 10,000mFRAFrance   NaN    NaN",
0,26,Estonia,26 Mar 1998,Athlete,Male,1.96,TARTU,Estonia,ERM Johannes,"           Discipline                      Event  Rank  Medal
0  AthleticsAthletics  Men's DecathlonESTEstonia     6    NaN",TALLINN
0,29,Anguilla,13 Jul 1995,Athlete,Male,1.93,THE VALLEY,Jamaica,HUGHES Zharnel,"           Discipline                                 Event  Rank         Medal
0  AthleticsAthletics            Men's 100mGBRGreat Britain   NaN           NaN
1  AthleticsAthletics            Men's 200mGBRGreat Britain   NaN           NaN
2  AthleticsAthletics  Men's 4 x 100m RelayGBRGreat Britain   3.0  Bronze Medal",KINGSTON
0,27,Panama,24 Apr 1997,Athlete,Male,1.92,COLON,Panama,DELISER ESPINOSA Arturo Harmodio,"           Discipline                Event  Rank  Medal
0  AthleticsAthletics  Men's 100mPANPanama   NaN    NaN",COLON
0,30,Solomon Islands,15 Dec 1993,Athlete,Female,1.52,AUKI,,FIRISUA Sharon,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's 100mSOLSolomon Islands   NaN    NaN",
0,22,Italy,29 Jul 2002,Athlete,Male,1.87,SIRACUSA,,MELLUZZO Matteo,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 100m RelayITAItaly     4    NaN",
0,28,United States,18 Mar 1996,Athlete,Female,1.67,"GREENSBURG, PA",United States,WILLIAMS Bridget,"           Discipline                               Event  Rank  Medal
0  AthleticsAthletics  Women's Pole VaultUSAUnited States   NaN    NaN","FAIRLAWN, VA"
0,34,Brazil,14 Sep 1990,Athlete,Female,1.72,TAPEROA,Brazil,DE LIMA Jucilene Sales,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's Javelin ThrowBRABrazil   NaN    NaN",SAO CAETANO DO SUL
0,25,Japan,14 Sep 1999,Athlete,Female,1.61,NAKASEN,Japan,SUZUKI Yuka,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Women's MarathonJPNJapan     6    NaN",
0,29,,19 Nov 1994,Athlete,Female,1.68,,,HEALY Phil,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Women's 4 x 400m RelayIRLIreland     4    NaN",
0,28,Norway,4 Jan 1996,Athlete,Female,1.78,MOELV,Switzerland,RETZIUS Lene Onsrud,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Women's Pole VaultNORNorway    18    NaN",BASEL
0,34,Kenya,13 Dec 1989,Athlete,Female,1.52,KISII,United States,OBIRI Hellen,"           Discipline                     Event  Rank         Medal
0  AthleticsAthletics  Women's MarathonKENKenya     3  Bronze Medal","BOULDER, CO"
0,26,France,22 Sep 1998,Athlete,Male,1.85,BOURG-LA-REINE,France,HAPPIO Wilfried,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Men's 400m HurdlesFRAFrance   NaN    NaN",PARIS
0,26,,2 Jul 1998,Athlete,Male,1.82,,,ADEYEMI Sikiru Adewale,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  4 x 400m Relay MixedNGRNigeria   NaN    NaN",
0,28,Ethiopia,15 Oct 1996,Athlete,Male,1.73,DESSIE,Italy,CRIPPA Yemaneberhan,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Men's MarathonITAItaly    25    NaN",TRENTO
0,28,,24 Feb 1996,Athlete,Female,1.70,,United States,HOBBS Aleia,"           Discipline                                   Event  Rank  Medal
0  AthleticsAthletics  Women's 4 x 100m RelayUSAUnited States   NaN    NaN","BATON ROUGE, LA"
0,21,Kenya,4 Jun 2003,Athlete,Female,1.67,,Kenya,CHEPCHIRCHIR Nelly,"           Discipline                  Event  Rank  Medal
0  AthleticsAthletics  Women's 1500mKENKenya   NaN    NaN",KAPSABET
0,24,Sweden,5 Aug 2000,Athlete,Female,1.85,UPPSALA,United States,LINDFORS Caisa-Marie,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  Women's Discus ThrowSWESweden   NaN    NaN","BERKELEY, CA"
0,21,New Zealand,30 Mar 2003,Athlete,Female,1.71,GISBORNE,United States,DE KLERK Mine,"           Discipline                            Event  Rank  Medal
0  AthleticsAthletics  Women's Shot PutRSASouth Africa   NaN    NaN","LINCOLN, NE"
0,38,Morocco,23 Mar 1986,Athlete,Male,1.76,FEZ,Netherlands,CHOUKOUD Khalid,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's MarathonNEDNetherlands    58    NaN",THE HAGUE
0,19,Great Britain,8 Jan 2005,Athlete,Female,1.75,NOTTINGHAM,Australia,LEWIS Torrie,"           Discipline                               Event  Rank  Medal
0  AthleticsAthletics            Women's 200mAUSAustralia   NaN    NaN
1  AthleticsAthletics  Women's 4 x 100m RelayAUSAustralia   NaN    NaN","BRISBANE, QLD"
0,30,Republic of Moldova,26 Jan 1994,Athlete,Female,1.90,ORHEI,Greece,GUSIN Tatiana,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Women's High JumpGREGreece     9    NaN",ATHENS
0,21,United States,15 Mar 2003,Athlete,Male,1.82,,United States,KESSLER Hobbs,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics   Men's 800mUSAUnited States   NaN    NaN
1  AthleticsAthletics  Men's 1500mUSAUnited States   5.0    NaN","ANN ARBOR, MI"
0,36,France,21 Oct 1988,Athlete,Male,1.83,LYON,France,DARU Nicolas-Marie,"           Discipline                              Event  Rank  Medal
0  AthleticsAthletics  Men's 3000m SteeplechaseFRAFrance   NaN    NaN",
0,26,Netherlands,20 Aug 1998,Athlete,Female,1.83,VELSEN-ZULD,Netherlands,KLAVER Lieke,"           Discipline                                 Event  Rank         Medal
0  AthleticsAthletics            Women's 400mNEDNetherlands   NaN           NaN
1  AthleticsAthletics  Women's 4 x 400m RelayNEDNetherlands   2.0  Silver Medal
2  AthleticsAthletics    4 x 400m Relay MixedNEDNetherlands   1.0    Gold Medal",PAPENDAL
0,28,,23 Nov 1995,Athlete,Female,1.72,,,SOBCHUK Olena,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Women's 20km Race WalkUKRUkraine    20    NaN",
0,20,,6 Aug 2004,Athlete,Male,1.85,,,SZWED Maksymilian,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 400m RelayPOLPoland   NaN    NaN
1  AthleticsAthletics  4 x 400m Relay MixedPOLPoland   7.0    NaN",
0,23,Eritrea,22 Nov 2000,Athlete,Male,1.70,,Eritrea,TESFAY Henok,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Men's MarathonERIEritrea    54    NaN",ASMARA
0,34,Ethiopia,8 Jun 1990,Alternate Athlete,Male,1.75,,Israel,ALAME Haimro,"           Discipline                    Event  Rank  Medal
0  AthleticsAthletics  Men's MarathonISRIsrael   NaN    NaN",PETAH TIKVA
0,24,Argentina,20 Feb 2000,Athlete,Male,1.88,SUIPACHA,Argentina,LARREGINA Elian,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Men's 400mARGArgentina   NaN    NaN",BUENOS AIRES
0,21,,15 Sep 2003,Athlete,Male,1.84,,,PRENZ Tyrel,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 400m RelayGERGermany   NaN    NaN",
0,23,Morocco,18 May 2001,Athlete,Male,1.74,RABAT,United States,ESSAYI Anass,"           Discipline                  Event  Rank  Medal
0  AthleticsAthletics  Men's 1500mMARMorocco   NaN    NaN","COLUMBIA, SC"
0,23,Greece,1 Apr 2001,Athlete,Female,1.80,ATHENS,Greece,DOSI Panagiota,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Women's High JumpGREGreece   NaN    NaN",CORFU
0,24,,17 Jan 2000,Athlete,Female,1.77,,Switzerland,NIEDERBERGER Julia,"           Discipline                                 Event  Rank  Medal
0  AthleticsAthletics  Women's 4 x 400m RelaySUISwitzerland   NaN    NaN
1  AthleticsAthletics    4 x 400m Relay MixedSUISwitzerland   NaN    NaN",BUOCHS
0,25,United States,26 Jun 1999,Athlete,Female,1.65,COLORADO SPRINGS,United States,ALMASRI Layla,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Women's 800mPLEPalestine   NaN    NaN",COLORADO SPRINGS
0,36,Russian Federation,5 Feb 1988,Athlete,Female,1.71,VLADIKAVKAZ,Republic of Moldova,MARGHIEVA Zalina,"           Discipline                                       Event  Rank  Medal
0  AthleticsAthletics  Women's Hammer ThrowMDARepublic of Moldova   NaN    NaN",CHISINAU
0,28,Egypt,30 Aug 1996,Athlete,Male,1.99,CAIRO,Egypt,KHALIFA Mohamed,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Men's Shot PutEGYEgypt   NaN    NaN",CAIRO
0,32,Jamaica,18 Oct 1992,Athlete,Female,1.70,BATH MOUNTAIN WESTMORELAND,Jamaica,CLAYTON Rushell,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's 400m HurdlesJAMJamaica     5    NaN",KINGSTON
0,20,,30 Oct 2003,Athlete,Male,,,,REARDON Samuel,"           Discipline                                 Event  Rank         Medal
0  AthleticsAthletics  Men's 4 x 400m RelayGBRGreat Britain   NaN  Bronze Medal
1  AthleticsAthletics  4 x 400m Relay MixedGBRGreat Britain   3.0  Bronze Medal",
0,20,,1 Jan 2004,Athlete,Male,1.84,,Qatar,ABAKAR Ismail Doudai,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Men's 400m HurdlesQATQatar   NaN    NaN",
0,30,Türkiye,13 Feb 1994,Athlete,Male,1.82,IZMIR,Türkiye,BALTACI Ozkan,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's Hammer ThrowTURTürkiye   NaN    NaN",IZMIR
0,33,France,9 Feb 1991,Athlete,Female,1.72,MONTBELIARD,Spain,FINOT Alice,"           Discipline                                Event  Rank  Medal
0  AthleticsAthletics  Women's 3000m SteeplechaseFRAFrance     4    NaN",VIGO
0,22,Jamaica,5 Feb 2002,Athlete,Female,1.74,JAMES HILL,United States,SMITH Ackelia,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics    Women's Long JumpJAMJamaica     8    NaN
1  AthleticsAthletics  Women's Triple JumpJAMJamaica     7    NaN","AUSTIN, TX"
0,24,Indonesia,1 Jul 2000,Athlete,Male,1.72,,Indonesia,ZOHRI Lalu Muhammad,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Men's 100mINAIndonesia   NaN    NaN",
0,28,Japan,12 May 1996,Athlete,Male,1.70,SAITAMA,Japan,KOYAMA Naoki,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Men's MarathonJPNJapan    23    NaN",
0,23,,20 Dec 2000,Athlete,Female,1.68,,,KELLY Hannah,"           Discipline  ...         Medal
0  AthleticsAthletics  ...  Bronze Medal
1  AthleticsAthletics  ...           NaN

[2 rows x 4 columns]",
0,24,Australia,9 Jan 2000,Athlete,Female,1.71,"SOUTHPORT, QLD",New Zealand,MCTAGGART Olivia,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Women's Pole VaultNZLNew Zealand    13    NaN",
0,32,United States,17 Nov 1991,Athlete,Male,1.88,"WEST BRANCH, MI",United States,ROSE Alex,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Men's Discus ThrowSAMSamoa    12    NaN","GRAND RAPIDS, MI"
0,32,Austria,20 Feb 1992,Athlete,Male,1.96,SCHARDING,Austria,WEISSHAIDINGER Lukas,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's Discus ThrowAUTAustria     5    NaN",TAUFKIRCHEN AN DER PRAM
0,26,Denmark,30 Jun 1998,Athlete,Male,1.78,HERNING,Denmark,HANSEN Simon,"           Discipline                 Event  Rank  Medal
0  AthleticsAthletics  Men's 100mDENDenmark   NaN    NaN",AARHUS
0,30,Canada,29 Jun 1994,Athlete,Female,1.75,"LONDON, ON",Canada,NEWMAN Alysha,"           Discipline                        Event  Rank         Medal
0  AthleticsAthletics  Women's Pole VaultCANCanada     3  Bronze Medal","TORONTO, ON"
0,29,Peru,11 Oct 1995,Athlete,Male,1.67,ESPINAR,Peru,CAMPOS Luis Henry,"           Discipline                                  Event  Rank  Medal
0  AthleticsAthletics            Men's 20km Race WalkPERPeru  26.0    NaN
1  AthleticsAthletics  Marathon Race Walk Relay MixedPERPeru   NaN    NaN",
0,25,Papua New Guinea,28 Nov 1998,Athlete,Female,1.65,,United States,BEU Leonie,"           Discipline                            Event  Rank  Medal
0  AthleticsAthletics  Women's 100mPNGPapua New Guinea   NaN    NaN","MURFREESBORO, TN"
0,28,Kenya,13 Feb 1996,Athlete,Female,1.65,,,JEPKEMEI Daisy,"           Discipline                                    Event  Rank  Medal
0  AthleticsAthletics             Women's 10,000mKAZKazakhstan  17.0    NaN
1  AthleticsAthletics  Women's 3000m SteeplechaseKAZKazakhstan   NaN    NaN",
0,25,Bahamas,3 Sep 1999,Athlete,Female,1.80,NASSAU,United States,TAYLOR Charisma,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's 100m HurdlesBAHBahamas   NaN    NaN
1  AthleticsAthletics   Women's Triple JumpBAHBahamas   NaN    NaN","TALLAHASSEE, FL"
0,20,Luxembourg,10 Sep 2004,Athlete,Female,1.70,LUXEMBOURG,Luxembourg,LINDAHL Nora,"           Discipline                  Event  Rank  Medal
0  AthleticsAthletics  Women's 200mSWESweden   NaN    NaN",LUXEMBOURG
0,22,,6 Mar 2002,Athlete,Female,1.70,,United States,ALLERS-LIBURD Zahria,"           Discipline                              Event  Rank  Medal
0  AthleticsAthletics  Women's 100mSKNSt Kitts and Nevis   NaN    NaN","TAMPA, FL"
0,23,Ethiopia,23 Feb 2001,Athlete,Female,1.64,"KAMASHI ZONE, BENISHANGUL-GUMUZ",Ethiopia,DUGUMA Tsige,"           Discipline                    Event  Rank         Medal
0  AthleticsAthletics  Women's 800mETHEthiopia     2  Silver Medal",ADDIS ABABA
0,28,Colombia,12 May 1996,Athlete,Female,1.72,SAN ANDRES DE TUMACO,Colombia,ARAUJO Martha,"           Discipline                          Event Rank  Medal
0  AthleticsAthletics  Women's HeptathlonCOLColombia   =7    NaN",BOGOTA
0,21,Netherlands,2 Jan 2003,Athlete,Male,1.95,,Netherlands,NILLESSEN Stefan,"           Discipline                      Event  Rank  Medal
0  AthleticsAthletics  Men's 1500mNEDNetherlands     9    NaN",GROESBEEK
0,30,New Zealand,17 May 1994,Athlete,Female,1.75,MATAMATA,New Zealand,PEETERS Tori,"           Discipline                                Event  Rank  Medal
0  AthleticsAthletics  Women's Javelin ThrowNZLNew Zealand   NaN    NaN",CAMBRIDGE
0,25,Brazil,6 May 1999,Athlete,Female,1.67,DUQUE DE CAXIAS,Brazil,MARINHO Tiffani,"           Discipline                  Event  Rank  Medal
0  AthleticsAthletics  Women's 400mBRABrazil   NaN    NaN",CAMPINAS
0,20,Kenya,1 Aug 2004,Athlete,Male,1.70,"KAPRETWA VILLAGE, SABOTI",Kenya,WANYONYI Emmanuel,"           Discipline               Event  Rank       Medal
0  AthleticsAthletics  Men's 800mKENKenya     1  Gold Medal",KAPSABET
0,24,Jamaica,13 Aug 2000,Athlete,Male,1.86,KINGSTON,Jamaica,BROADBELL Rasheed,"           Discipline                         Event  Rank         Medal
0  AthleticsAthletics  Men's 110m HurdlesJAMJamaica     3  Bronze Medal",KINGSTON
0,26,Colombia,1 Oct 1998,Athlete,Female,1.63,BOCA DE LA CEIBA,,LICONA TORRES Lina Esther,"           Discipline                    Event  Rank  Medal
0  AthleticsAthletics  Women's 400mCOLColombia   NaN    NaN",
0,29,Brazil,13 Dec 1994,Athlete,Male,1.98,RIBEIRAO PRETO,Brazil,FERREIRA Fernando,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Men's High JumpBRABrazil   NaN    NaN",SAO PAULO
0,24,Canada,8 Jul 2000,Athlete,Female,1.65,"MONTREAL, QC",Canada,PLOURDE Simone,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Women's 1500mCANCanada   NaN    NaN","MONTREAL, QC"
0,25,Jamaica,8 Mar 1999,Athlete,Female,1.73,KINGSTON,Jamaica,WILLIAMS Stacey Ann,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics            Women's 400mJAMJamaica   NaN    NaN
1  AthleticsAthletics  Women's 4 x 400m RelayJAMJamaica   NaN    NaN",KINGSTON
0,24,Spain,24 Sep 2000,Athlete,Female,1.60,SANT CUGAT DEL VALLES,Spain,BESTUE Jael,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics            Women's 200mESPSpain   NaN    NaN
1  AthleticsAthletics  Women's 4 x 100m RelayESPSpain   NaN    NaN",BARCELONA
0,27,Kenya,16 Dec 1996,Athlete,Female,1.68,,,RUTTO Stella,"           Discipline                                 Event  Rank  Medal
0  AthleticsAthletics  Women's 3000m SteeplechaseROURomania   NaN    NaN",
0,25,,21 Jul 1999,Athlete,Male,1.82,,,ANDANT Teo,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 400m RelayFRAFrance   9.0    NaN
1  AthleticsAthletics  4 x 400m Relay MixedFRAFrance   NaN    NaN",
0,28,Ethiopia,14 Jan 1996,Athlete,Male,1.74,"MIDAKEGN, OROMIA",Ethiopia,GELETA Deresa,"           Discipline                      Event  Rank  Medal
0  AthleticsAthletics  Men's MarathonETHEthiopia     5    NaN","BURAYU, OROMIA"
0,22,Czechia,8 Oct 2002,Athlete,Male,1.85,TREBO,Czechia,KUBELIK Eduard,"           Discipline                 Event  Rank  Medal
0  AthleticsAthletics  Men's 200mCZECzechia   NaN    NaN",TREST
0,18,,9 Feb 2006,Athlete,Male,1.67,,,WALAZA Bayanda,"           Discipline                                Event  Rank         Medal
0  AthleticsAthletics  Men's 4 x 100m RelayRSASouth Africa     2  Silver Medal",
0,26,Sudan,20 Sep 1998,Athlete,Male,1.93,KHARTOUM,Canada,AROP Marco,"           Discipline                Event  Rank         Medal
0  AthleticsAthletics  Men's 800mCANCanada     2  Silver Medal","EDMONTON, AB"
0,19,Guatemala,6 Nov 2004,Athlete,Female,1.71,HUITE,United States,CHACON Mariandree,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Women's 100mGUAGuatemala   NaN    NaN","JACKSONVILLE, FL"
0,29,Bahamas,12 Sep 1995,Athlete,Male,1.96,MURPHY TOWN,United States,GARDINER Steven,"           Discipline                 Event  Rank  Medal
0  AthleticsAthletics  Men's 400mBAHBahamas   NaN    NaN","CLERMONT, FL"
0,22,Jamaica,29 Apr 2002,Athlete,Female,1.77,KINGSTON,United States,NUGENT Ackera,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's 100m HurdlesJAMJamaica   NaN    NaN","FAYETTEVILLE, AK"
0,33,Portugal,5 Feb 1991,Athlete,Female,1.83,LEIRIA,Portugal,RODRIGUES Irina,"           Discipline                            Event  Rank  Medal
0  AthleticsAthletics  Women's Discus ThrowPORPortugal     9    NaN",LEIRIA
0,28,Ireland,18 Jun 1996,Athlete,Male,1.83,BALBRIGGAN,Ireland,COSCORAN Andrew,"           Discipline                  Event  Rank  Medal
0  AthleticsAthletics  Men's 1500mIRLIreland   NaN    NaN",BALBRIGGAN
0,23,Hungary,28 Aug 2001,Athlete,Female,1.67,MOR,,TAKACS Boglarka,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Women's 100mHUNHungary   NaN    NaN
1  AthleticsAthletics  Women's 200mHUNHungary   NaN    NaN",
0,23,Finland,20 Apr 2001,Athlete,Female,1.71,PIETARSAARI,Finland,BLOMQVIST Nathalie,"           Discipline                    Event  Rank  Medal
0  AthleticsAthletics  Women's 5000mFINFinland    13    NaN",VAASA
0,24,Greece,26 Apr 2000,Athlete,Male,1.86,HANIA,Greece,FRANTZESKAKIS Christos,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Men's Hammer ThrowGREGreece    12    NaN",HANIA
0,31,Italy,16 Mar 1993,Athlete,Male,1.83,MILAN,Italy,RE Davide,"           Discipline               Event  Rank  Medal
0  AthleticsAthletics  Men's 400mITAItaly   NaN    NaN",RIETI
0,29,Australia,9 May 1995,Athlete,Female,1.71,"WAHROONGA, NSW",Australia,CLAY Liz,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Women's 100m HurdlesAUSAustralia   NaN    NaN","GOLD COAST, QLD"
0,28,Finland,7 Feb 1996,Athlete,Male,1.85,TAMPERE,Finland,RAITANEN Topi,"           Discipline                               Event  Rank  Medal
0  AthleticsAthletics  Men's 3000m SteeplechaseFINFinland   NaN    NaN",JYVASKYLA
0,27,Jamaica,29 Jun 1997,Athlete,Male,1.88,KINGSTON,United States,SCOTT Jordan,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Men's Triple JumpJAMJamaica   NaN    NaN","UPPER MARLBORO, MD"
0,28,Netherlands,25 Nov 1995,Athlete,Male,1.88,AMSTERDAM,United States,COMENENTIA Denzel,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Men's Hammer ThrowNEDNetherlands   NaN    NaN","GENEVA, OH"
0,28,United States,8 Apr 1996,Athlete,Female,1.70,"MIAMI, FL",Jamaica,CAMERON Lloydricia,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Women's Shot PutJAMJamaica   NaN    NaN",KINGSTON
0,26,Italy,11 Jun 1998,Athlete,Female,1.70,,,BORGA Rebecca,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's 4 x 400m RelayITAItaly   NaN    NaN",
0,26,Brazil,8 Oct 1998,Athlete,Male,1.89,AMERICANA,Brazil,BARDI Felipe,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics            Men's 100mBRABrazil   NaN    NaN
1  AthleticsAthletics  Men's 4 x 100m RelayBRABrazil   NaN    NaN",PIRACICABA
0,24,Brazil,17 Jan 2000,Athlete,Male,1.92,JUIZ DE FORA,Brazil,DA SILVA Luiz Mauricio,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's Javelin ThrowBRABrazil    11    NaN",RIO DE JANEIRO
0,23,DR Congo,22 Oct 2001,Athlete,Male,1.89,,,MULAMBA Dominique Lasconi,"           Discipline                  Event  Rank  Medal
0  AthleticsAthletics  Men's 100mCODDR Congo   NaN    NaN",
0,28,Kenya,9 Nov 1995,Athlete,Female,1.67,NAKURU,United States,EJORE Susan Lokayo,"           Discipline                  Event  Rank  Medal
0  AthleticsAthletics  Women's 1500mKENKenya     6    NaN","FLAGSTAFF, AZ"
0,30,Italy,8 Mar 1994,Athlete,Female,1.70,ROME,Italy,BRUNI Roberta,"           Discipline                       Event Rank  Medal
0  AthleticsAthletics  Women's Pole VaultITAItaly  =14    NaN",RIETI
0,30,Australia,5 Sep 1994,Athlete,Female,1.60,"WOLLOGONG, NSW",Australia,CARLI Sarah,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Women's 400m HurdlesAUSAustralia   NaN    NaN","WOLLOGONG, NSW"
0,25,Romania,17 Apr 1999,Athlete,Female,1.67,CLUJ-NAPOCA,Romania,MIKLOS Andrea,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Women's 400mROURomania   NaN    NaN",CLUJ-NAPOCA
0,24,France,24 Jun 2000,Athlete,Male,1.95,AMIENS,France,GOGOIS Thomas,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Men's Triple JumpFRAFrance   NaN    NaN",
0,22,Great Britain,3 Mar 2002,Athlete,Female,1.70,WIGAN,Great Britain,HODGKINSON Keely,"           Discipline                         Event  Rank       Medal
0  AthleticsAthletics  Women's 800mGBRGreat Britain     1  Gold Medal",MANCHESTER
0,25,Germany,27 Jun 1999,Athlete,Male,1.89,POTSDAM,Germany,BREDAU Jean Paul,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics            Men's 400mGERGermany   NaN    NaN
1  AthleticsAthletics  Men's 4 x 400m RelayGERGermany   NaN    NaN
2  AthleticsAthletics  4 x 400m Relay MixedGERGermany   NaN    NaN",POTSDAM
0,28,,11 Jan 1996,Athlete,Female,1.73,,,WRONA-KUTRZEPA Alicja,"           Discipline                            Event  Rank  Medal
0  AthleticsAthletics  Women's 4 x 400m RelayPOLPoland   NaN    NaN
1  AthleticsAthletics    4 x 400m Relay MixedPOLPoland   7.0    NaN",
0,27,Türkiye,24 Feb 1997,Athlete,Male,1.94,SAMSUN,Türkiye,ER Necati,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Men's Triple JumpTURTürkiye   NaN    NaN",
